,Compound Score,Date,Negative Score,Neutral Score,Positive Score,Screen Name,Tweet,Tweets Ago
373,-0.612,2018-01-08 19:20:08+00:00,0.267,0.733,0.0,FoxNews,"It's Kim Jong Un's birthday (probably), but North Koreans aren't celebrating https://t.co/LW21Oue5zE",74
374,0.5574,2018-01-08 19:14:56+00:00,0.0,0.753,0.247,FoxNews,Hero whale saves snorkeler from tiger shark in the Pacific Ocean https://t.co/62h0QMnvo4,75
375,0.0,2018-01-08 19:11:48+00:00,0.0,1.0,0.0,FoxNews,".@RepLizCheney: ""One of the things you can count on with this president is he's not going to be somebody who agrees… https://t.co/KfZR7Lhzmo",76
376,-0.8442,2018-01-08 19:05:46+00:00,0.503,0.497,0.0,FoxNews,Richie Incognito accused of using 'weak racist slurs' during Jacksonville game https://t.co/q3dpnXyCLP,77
377,0.0,2018-01-08 18:59:40+00:00,0.0,1.0,0.0,FoxNews,Marchesa designs absent from #GoldenGlobes red carpet https://t.co/dAEeZ8GHo4,78
378,0.0,2018-01-08 18:56:36+00:00,0.0,1.0,0.0,FoxNews,#Trump administration ends TPS for El Salvador immigrants: What are these temporary protections? https://t.co/Vey7kLfQvU,79
379,0.3182,2018-01-08 18:53:08+00:00,0.0,0.874,0.126,FoxNews,Loretta Lynn's sister Crystal Gayle asks fans to pray for country legend after Lynn breaks hip https://t.co/uSQySDyu6n,80
380,-0.765,2018-01-08 18:51:09+00:00,0.458,0.542,0.0,FoxNews,Dem-ordered study to expose illegal online gun sales backfires (via @brookefoxnews) https://t.co/qdH76Yc711,81
381,0.0,2018-01-08 18:45:45+00:00,0.0,1.0,0.0,FoxNews,Princess Charlotte starts 1st day of school with new portraits https://t.co/2SQvAg9kDw https://t.co/CDVTdUmzlj,82
382,0.5095,2018-01-08 18:41:54+00:00,0.0,0.838,0.162,FoxNews,".@JessicaTarlov: ""I think that working together is going to really benefit Democrats at this point, because America… https://t.co/EmfFCpwNdN",83
383,0.0,2018-01-08 18:38:43+00:00,0.0,1.0,0.0,FoxNews,CES 2018: LG Display unveils 65-inch rollable TV https://t.co/f8Qpewd0xr,84
384,0.4404,2018-01-08 18:35:29+00:00,0.0,0.861,0.139,FoxNews,".@RepDeSantis: Kim Jong Un ""wants to hold onto power at all costs. He's running a country that's effectively a pris… https://t.co/I9iJ4aR5IN",85
385,0.6369,2018-01-08 18:32:47+00:00,0.0,0.802,0.198,FoxNews,"RT @EricShawnTV: Insight on bringing freedom to #Iran as #Iranprotests, #Iranainprotests and #Iranianprotesters  vow to continue their defi…",86
386,0.1513,2018-01-08 18:30:46+00:00,0.0,0.935,0.065,FoxNews,"""If you're Kim Jong Un you've got to look at this president and say, 'This may not be somebody I really want to mes… https://t.co/XRI5mRgZsn",87
387,-0.765,2018-01-08 18:29:20+00:00,0.458,0.542,0.0,FoxNews,"Dem-ordered study to expose illegal online gun sales backfires - via @brookefoxnews
https://t.co/aLzqz0Bah6",88
388,0.7615,2018-01-08 18:26:17+00:00,0.0,0.681,0.319,FoxNews,"If you have a case of the Mondays, watch this adorable video of baby sisters hugging. https://t.co/UdEY208BHF",89
389,-0.2732,2018-01-08 18:21:37+00:00,0.139,0.861,0.0,FoxNews,BREAKING: Federal judge dismisses all charges against Nevada rancher Cliven Bundy and 3 others https://t.co/Ln4b9FVDPj,90
390,0.0,2018-01-08 18:18:15+00:00,0.0,1.0,0.0,FoxNews,"President #Trump departs Joint Base Andrews for speech to American Farm Bureau in Nashville, TN https://t.co/WZ2BYl1R97",91
391,0.5945,2018-01-08 18:13:18+00:00,0.0,0.795,0.205,FoxNews,".@RajShah45: ""[The #Trump Administration has] had so many tremendous successes, with @POTUS leading this spectacula… https://t.co/nsV432haSZ",92
392,-0.683,2018-01-08 18:06:57+00:00,0.228,0.772,0.0,FoxNews,".@RajShah45 on  Michael Wolff’s book “Fire and Fury: Inside the Trump White House”: ""This book has little to no cre… https://t.co/wyGscYQORA",93
393,0.5574,2018-01-08 17:57:39+00:00,0.0,0.795,0.205,FoxNews,Florida couple's 'getaway' treehouse must come down after Supreme Court declines to hear case https://t.co/xJu37kcXQs,94
394,-0.0516,2018-01-08 17:54:22+00:00,0.225,0.618,0.157,FoxNews,"Girl saved by firefighters, nurses at basketball tournament after falling into cardiac arrest https://t.co/ekIlx6gDsh",95
395,0.3612,2018-01-08 17:52:41+00:00,0.166,0.51,0.325,FoxNews,Supreme Court won't step into Mississippi gay rights legal fight https://t.co/ajDwJ5zMDy,96
396,0.2263,2018-01-08 17:49:01+00:00,0.134,0.671,0.195,FoxNews,.@NAACP calls for 'snowflake' protest against #Trump at College Football Championship https://t.co/8vyDt2UbbX,97
397,-0.3612,2018-01-08 17:46:59+00:00,0.217,0.783,0.0,FoxNews,"Obamas criticized for lavish library plans, including 'test kitchen' https://t.co/KUnZXeED7P",98
398,-0.4404,2018-01-08 17:37:34+00:00,0.153,0.847,0.0,FoxNews,".@KennedyNation on Steve Bannon's #Trump criticism: ""When you go after [@POTUS'] family, and particularly his child… https://t.co/UK94HTD5gk",99
399,0.1779,2018-01-08 17:28:58+00:00,0.15,0.654,0.196,FoxNews,Barbra Streisand slams Golden Globes for lack of female director awards https://t.co/cMVizyjgRu,100
400,0.0258,2018-01-09 01:34:02+00:00,0.268,0.458,0.275,nytimes,"The best and worst of the Golden Globes
https://t.co/e9hdEhCDAZ",1
401,0.0,2018-01-09 01:19:37+00:00,0.0,1.0,0.0,nytimes,"Alabama and Georgia, 2 titans of the Southeastern Conference, square off for college football's national championsh… https://t.co/hDHKEfVDgT",2
402,0.0772,2018-01-09 01:02:06+00:00,0.0,0.939,0.061,nytimes,"In Washington, a number of people trying to skate or walk across the surface of the Reflecting Pool on the National… https://t.co/YFzqvtcGdO",3
403,-0.1531,2018-01-09 00:47:03+00:00,0.118,0.882,0.0,nytimes,Awkward: Sam Brownback said he was leaving as Kansas governor. He hasn’t. https://t.co/elL9I1oy5e,4
404,0.0,2018-01-09 00:32:04+00:00,0.0,1.0,0.0,nytimes,New York City will be the first major metropolis to redraw its flood maps taking into account the realities of clim… https://t.co/b1f5yt7qxb,5
405,0.8442,2018-01-09 00:17:05+00:00,0.0,0.722,0.278,nytimes,"RT @marcatracy: The quarterback of Nick Saban's first national champion is now a dentist. Now at Alabama, the greatest coach of this era li…",6
406,0.0,2018-01-09 00:02:02+00:00,0.0,1.0,0.0,nytimes,"What ultimately salvages Michael Wolff's book are the moments when he all but makes Steve Bannon his co-author, our… https://t.co/YIsmoiXjWi",7
407,0.0,2018-01-08 23:47:04+00:00,0.0,1.0,0.0,nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/XR5g95FV2r,8
408,0.4404,2018-01-08 23:32:05+00:00,0.0,0.873,0.127,nytimes,The charred parchment from Egypt holds an early copy of the Acts of the Apostles. Scientists hope to reconstruct th… https://t.co/deCPm1FPlc,9
409,0.0,2018-01-08 23:23:02+00:00,0.0,1.0,0.0,nytimes,RT @NYTSports: We're about two hours from #CFPNationalChampionship kickoff. @marcatracy provides some pregame snacks.  https://t.co/aB2hwbr…,10
410,0.0,2018-01-08 23:17:05+00:00,0.0,1.0,0.0,nytimes,Read Oprah Winfrey's Golden Globes speech https://t.co/iLb2GzcFxy,11
411,-0.296,2018-01-08 23:02:05+00:00,0.147,0.759,0.094,nytimes,"Energy Secretary Rick Perry’s plan for coal and nuclear subsidies was rejected by regulators, a blow to President T… https://t.co/fV3v2VQtOb",12
412,0.0,2018-01-08 22:47:04+00:00,0.0,1.0,0.0,nytimes,2 Apple investors are pushing the company to limit technology's effects on children https://t.co/tT4PEsbm0J,13
413,0.4767,2018-01-08 22:32:04+00:00,0.0,0.763,0.237,nytimes,The complete list of winners at the 2018 Golden Globes https://t.co/bhC6fTb4B8,14
414,-0.5574,2018-01-08 22:17:03+00:00,0.175,0.825,0.0,nytimes,New Jersey lifted a ban on a bestselling book about mass incarceration after the ACLU called the prohibition “ironi… https://t.co/BGn8CeeaGR,15
415,-0.0516,2018-01-08 22:00:39+00:00,0.152,0.741,0.107,nytimes,"“We had hope that if we worked hard, paid our taxes and didn’t get in trouble we would be allowed to stay” https://t.co/X8L2cyVr7Z",16
416,0.7065,2018-01-08 21:47:05+00:00,0.119,0.593,0.288,nytimes,The genetic fingerprinting methods that have been so successful in the criminal justice system are now being used t… https://t.co/yb8pmDYv99,17
417,0.0,2018-01-08 21:33:08+00:00,0.0,1.0,0.0,nytimes,"Opinion: Oprah, don't do it https://t.co/ElEv8o20TP",18
418,-0.5719,2018-01-08 21:20:03+00:00,0.198,0.802,0.0,nytimes,The @nytimesbooks review of “Fire and Fury: Inside the Trump White House” by Michael Wolff https://t.co/f96fh7MwFn,19
419,0.0,2018-01-08 21:10:05+00:00,0.0,1.0,0.0,nytimes,"RT @rpogrebin: BIG ART NEWS A Mega-dealer is getting more mega: David Zwirner is planning a new $50m gallery in Chelsea, designed by Renzo…",20
420,0.0,2018-01-08 20:55:04+00:00,0.0,1.0,0.0,nytimes,"Just about anyone can enter this visa-free zone between Kazakhstan and China — that is, except for men with long be… https://t.co/7Wl4cMH8zS",21
421,-0.0516,2018-01-08 20:46:56+00:00,0.07,0.93,0.0,nytimes,"Another NYT reader's reaction to the Trump administration announcement that nearly 200,000 Salvadorans must leave t… https://t.co/WEhbmWmmQA",22
422,-0.0516,2018-01-08 20:40:12+00:00,0.074,0.926,0.0,nytimes,"A reader reacting to the Trump administration announcement that nearly 200,000 Salvadorans must leave the U.S.… https://t.co/KuCCc2U12J",23
423,-0.2732,2018-01-08 20:25:06+00:00,0.095,0.905,0.0,nytimes,"The charges against the Bundys, who led an armed standoff at their ranch in 2014, have been dismissed by a federal… https://t.co/mwlFaxG1qr",24
424,0.0258,2018-01-08 20:10:06+00:00,0.176,0.644,0.18,nytimes,"Best: Oprah Winfrey's speech, Natalie Portman's one-liner 
Worst: Mostly silent men, some of those red-carpet inter… https://t.co/xttPAYDe4N",25
425,-0.7579,2018-01-08 19:55:13+00:00,0.255,0.745,0.0,nytimes,"How an abolitionist, pro-North Civil War hymn came to be the fight song of a football team in the Deep South https://t.co/Nl908Tb50x",26
426,-0.1154,2018-01-08 19:40:06+00:00,0.065,0.935,0.0,nytimes,"Carrie Gracie said she was offered a raise before resigning as the BBC’s China editor, but one that still did not b… https://t.co/fjI9hJ0OIN",27
427,0.0,2018-01-08 19:25:02+00:00,0.0,1.0,0.0,nytimes,RT @nytimesES: Casi 200.000 salvadoreños que tenían permiso de vivir en Estados Unidos por más de una década ahora deberán irse del país. h…,28
428,0.0,2018-01-08 19:10:04+00:00,0.0,1.0,0.0,nytimes,"Marinate today, grill tomorrow https://t.co/JoFJ3RdE5z",29
429,0.0,2018-01-08 19:00:09+00:00,0.0,1.0,0.0,nytimes,RT @comradewong: How will a reborn Chinese empire shape the world? My thoughts on leaving China after nearly a decade reporting there for t…,30
430,-0.765,2018-01-08 18:47:55+00:00,0.28,0.72,0.0,nytimes,Breaking News: A fraternity has been banned from operating in Pennsylvania for 10 years after a pledge died in a 20… https://t.co/yIZI20F5MF,31
431,0.4404,2018-01-08 18:35:09+00:00,0.0,0.854,0.146,nytimes,"A handful of Mexican towns and cities are effectively seceding from the state. Sometimes with money, sometimes with… https://t.co/0yVm5GFYnA",32
432,-0.5106,2018-01-08 18:20:28+00:00,0.226,0.656,0.118,nytimes,"RT @adamliptak: “I have wondered if black people even have souls,” said a juror in a death penalty case.  On Monday, the Supreme Court call…",33
433,0.0,2018-01-08 18:10:13+00:00,0.0,1.0,0.0,nytimes,"Nearly 200,000 people from El Salvador who have been allowed to live in the U.S. for more than a decade must leave… https://t.co/XOPsyYGjKI",34
434,0.0258,2018-01-08 18:00:17+00:00,0.11,0.735,0.155,nytimes,RT @ThomasErdbrink: “The problem is that we want two generations after us to live the way we like them to.” https://t.co/HP2qmmJfks,35
435,0.0,2018-01-08 17:50:19+00:00,0.0,1.0,0.0,nytimes,"At least 4 people from 3 states have lined up to claim Charles Manson’s body, his property or both in the weeks sin… https://t.co/seg8USY4ll",36
436,-0.5423,2018-01-08 17:40:13+00:00,0.163,0.837,0.0,nytimes,"“We’re already taxed and harassed, and soon they’ll be charging for air,” one fruit and vegetable vendor said https://t.co/P9t15mbBXF",37
437,0.5859,2018-01-08 17:30:03+00:00,0.0,0.853,0.147,nytimes,"RT @dansaltzstein: We got 13,000 applications for our 52 Places Traveler job. We'll announce the winner later this week. In the meantime, a…",38
438,0.6962,2018-01-08 17:20:03+00:00,0.0,0.776,0.224,nytimes,"""The result was one of the most elegant, genuinely chic red carpets I’ve seen in Hollywood. Given meaning by the wo… https://t.co/kvzhTsZrCV",39
439,-0.4973,2018-01-08 17:10:08+00:00,0.114,0.886,0.0,nytimes,"RT @jessbidgood: ""You have to shout to be heard above the wind, but you have nothing intelligent to say.” @kseelye on our trip up Mt. Washi…",40
440,0.7506,2018-01-08 17:00:19+00:00,0.0,0.67,0.33,nytimes,A strong economy typically lifts a president's approval ratings. President Trump seems to be an exception. https://t.co/lFQBzplPI9,41
441,-0.2023,2018-01-08 16:45:05+00:00,0.141,0.859,0.0,nytimes,Here’s a look at the highs and lows of Golden Globes night https://t.co/GFGXxBlCo1,42
442,0.0,2018-01-08 16:41:02+00:00,0.0,1.0,0.0,nytimes,It was so hot in Australia that the asphalt melted on a stretch of highway https://t.co/CZAndxpbjy,43
443,0.7125,2018-01-08 16:30:22+00:00,0.0,0.771,0.229,nytimes,"RT @melbournecoal: The new editor of GLAMOUR is...Samantha Barry, the first top editor at Condé Nast with an exclusively digital and televi…",44
444,0.0,2018-01-08 16:20:07+00:00,0.0,1.0,0.0,nytimes,FEMA is substantially redrawing New York City’s flood maps to account for climate change. Deciding who is in the fl… https://t.co/AgwOw3TItV,45
445,-0.4215,2018-01-08 16:10:04+00:00,0.188,0.725,0.087,nytimes,"RT @marcatracy: Tonight, Georgia's band will over and over play a Georgia fight song. It's ""Battle Hymn of the Republic."" How the Civil War…",46
446,0.0,2018-01-08 16:00:34+00:00,0.0,1.0,0.0,nytimes,Do parents make kids fat? https://t.co/4YjB4jynMC,47
447,0.0,2018-01-08 15:55:07+00:00,0.0,1.0,0.0,nytimes,"RT @nytvideo: The Trump administration will end a program that allowed nearly 200,000 people from El Salvador to stay in the U.S. In this v…",48
448,0.0,2018-01-08 15:51:07+00:00,0.0,1.0,0.0,nytimes,Some of the economic policies Trump's administration is pursuing are at odds with what many in the farm industry sa… https://t.co/Z6Fw7JV7x9,49
449,0.5994,2018-01-08 15:41:05+00:00,0.0,0.754,0.246,nytimes,"RT @nytopinion: Trump's defenders have learned to praise him in order to steady him, writes @CharlesMBlow https://t.co/M4ihQXJKG9",50
450,-0.836,2018-01-08 15:33:07+00:00,0.294,0.706,0.0,nytimes,"Recy Taylor, who Oprah Winfrey mentioned in her Golden Globes speech, was abducted and raped by 6 white men in 1944… https://t.co/yNKXXg9dpp",51
451,0.0,2018-01-08 15:20:13+00:00,0.0,1.0,0.0,nytimes,"President Hassan Rouhani of Iran lashed out at his hard-line opponents: ""One cannot force one's lifestyle on the fu… https://t.co/Q3IPF3oHOu",52
452,0.0,2018-01-08 15:20:05+00:00,0.0,1.0,0.0,nytimes,"Breaking News: Nearly 200,000 Salvadorans allowed to live in the U.S. temporarily after 2 earthquakes in 2001 must… https://t.co/m3rU3Opnnb",53
453,0.0258,2018-01-08 15:11:08+00:00,0.1,0.794,0.105,nytimes,RT @NYTScience: “There’s this hollowness yet this ghostlike pain still there which is fascinating from a scientific perspective but horrifi…,54
454,-0.128,2018-01-08 15:10:07+00:00,0.067,0.933,0.0,nytimes,"Seth Meyers wisecracked about the notion that Oprah Winfrey might run for president. By the end of her speech, it s… https://t.co/225ffDJ7bI",55
455,0.7125,2018-01-08 15:04:55+00:00,0.0,0.762,0.238,nytimes,"RT @melbournecoal: BREAK: GLAMOUR has chosen its next top editor: Samantha Barry, an executive producer at CNN. Her digital and television…",56
456,0.0,2018-01-08 15:00:35+00:00,0.0,1.0,0.0,nytimes,Morning Briefing: Here's what you need to know to start your day https://t.co/nv888KXNiY https://t.co/VofYEJ5Wmx,57
457,0.0,2018-01-08 14:46:05+00:00,0.0,1.0,0.0,nytimes,Video: #MeToo leads at the Golden Globes https://t.co/FGqPe6hoY2,58
458,0.0,2018-01-08 14:41:02+00:00,0.0,1.0,0.0,nytimes,"Last May, Jared Kushner accompanied President Trump on the pair’s first diplomatic trip to Israel.

Shortly before,… https://t.co/Wh8ixjfeAJ",59
459,-0.2732,2018-01-08 14:36:33+00:00,0.198,0.684,0.118,nytimes,"RT @UpshotNYT: The jobless rate is low; so are the president's approval ratings. Historically, there is something wrong with this picture.…",60
460,-0.8126,2018-01-08 14:31:09+00:00,0.364,0.571,0.064,nytimes,A fire broke out near the top of Trump Tower in New York. A firefighter was hurt by falling debris and 2 civilians… https://t.co/4hDyD7QG0Z,61
461,0.0,2018-01-08 14:15:14+00:00,0.0,1.0,0.0,nytimes,Eight pairs of actresses and activists attended the Golden Globes together. Here's what the talked about. https://t.co/sGsKyd6ayI,62
462,0.0,2018-01-08 14:00:22+00:00,0.0,1.0,0.0,nytimes,Bannon needs Breitbart. Does Breitbart need Bannon? https://t.co/tZJwuNPPJN,63
463,0.0,2018-01-08 13:46:07+00:00,0.0,1.0,0.0,nytimes,Natalie Portman delivered a line that instantly landed among the Golden Globes's most memorable https://t.co/MfWRlh8Qst,64
464,0.0258,2018-01-08 13:32:06+00:00,0.155,0.687,0.159,nytimes,"""The Globes still celebrated the power players of a system in which Harvey Weinstein, whose abuses precipitated the… https://t.co/Wd3YTSqaSn",65
465,0.0,2018-01-08 13:00:28+00:00,0.0,1.0,0.0,nytimes,Morning Briefing: Here's what you need to know to start your day https://t.co/23Cz3w9O2c https://t.co/CZj0pS6XM0,66
466,-0.7096,2018-01-08 12:45:15+00:00,0.296,0.704,0.0,nytimes,Iran has banned the teaching of English in primary schools to block Western “cultural invasion” https://t.co/aN2PrcD34n,67
467,-0.7003,2018-01-08 12:31:05+00:00,0.254,0.746,0.0,nytimes,"A senior BBC News editor accused the network of operating a ""secretive and illegal"" salary system that pays men mor… https://t.co/JB8M9n4B4r",68
468,0.0,2018-01-08 12:15:09+00:00,0.0,1.0,0.0,nytimes,A transcript of Seth Meyers's Golden Globes monologue https://t.co/MeEYazWZ6h,69
469,0.2732,2018-01-08 12:00:21+00:00,0.0,0.89,0.11,nytimes,"President Trump defended his fitness for office after a new book raised questions about his mental health, calling… https://t.co/AZZgNfvkgC",70
470,0.0258,2018-01-08 11:50:08+00:00,0.0,0.942,0.058,nytimes,"Stephen Bannon tried backing away from his explosive comments, saying that the younger Trump was ""both a patriot an… https://t.co/TpdTx9rGoe",71
471,0.0,2018-01-08 11:40:13+00:00,0.0,1.0,0.0,nytimes,"Read speeches from Elisabeth Moss, Laura Dern, Frances McDormand and Gary Oldman https://t.co/vXYIWzJyXj",72
472,0.0,2018-01-08 11:30:06+00:00,0.0,1.0,0.0,nytimes,Morning Briefing: Here's what you need to know to start your day https://t.co/onNxHFF46I https://t.co/uC0AobaWGP,73
473,-0.2732,2018-01-08 11:21:02+00:00,0.091,0.909,0.0,nytimes,"An Iranian oil tanker that collided with another ship off China's coast is at risk of exploding and sinking, the Ch… https://t.co/XrCcYABhA0",74
474,0.4215,2018-01-08 11:11:02+00:00,0.0,0.877,0.123,nytimes,"RT @nytimesworld: Remember the “new Coke” blunder? The makers of Irn Bru, a popular Scottish soda, are facing a similar uproar from custome…",75
475,0.0,2018-01-08 11:00:23+00:00,0.0,1.0,0.0,nytimes,Israel published a blacklist of 20 organizations whose leaders it has barred from entering the country for supporti… https://t.co/SSYCUKsLvl,76
476,0.5267,2018-01-08 10:46:03+00:00,0.0,0.784,0.216,nytimes,"The strongest challenger to Egypt’s leader withdrew from the country’s presidential race, with his lawyer saying th… https://t.co/o6dlzUHSaX",77
477,0.0,2018-01-08 10:29:02+00:00,0.0,1.0,0.0,nytimes,Read Oprah Winfrey's Golden Globes speech https://t.co/Q3O0v5mAmu,78
478,-0.4215,2018-01-08 10:15:12+00:00,0.128,0.872,0.0,nytimes,The police in Belfast said they were investigating a tweet by a member of Parliament who appeared to mock the anniv… https://t.co/hPyVFiNOXj,79
479,0.4767,2018-01-08 09:59:03+00:00,0.0,0.763,0.237,nytimes,The complete list of winners at the 2018 Golden Globes https://t.co/BbxDaUeBJV,80
480,0.0,2018-01-08 09:44:04+00:00,0.0,1.0,0.0,nytimes,RT @nytimesworld: How do you maintain a fence nearly twice as long as the U.S.-Mexico border? Ask Australia. https://t.co/tIvo6eTjgH,81
481,-0.4404,2018-01-08 09:31:01+00:00,0.146,0.854,0.0,nytimes,"Opinion: ""America is upside down and inside out. There's meaningless make-believe in the capital of politics. There… https://t.co/D9MIieTr87",82
482,-0.25,2018-01-08 09:16:05+00:00,0.1,0.9,0.0,nytimes,"Countries are unsure whether to take President Trump's words as policy pronouncements, or whether they can be safel… https://t.co/w3BeqjVQSX",83
483,-0.7096,2018-01-08 08:52:06+00:00,0.296,0.704,0.0,nytimes,Iran has banned the teaching of English in primary schools to block Western “cultural invasion” https://t.co/jod8Mlwjar,84
484,0.6187,2018-01-08 08:37:05+00:00,0.082,0.69,0.229,nytimes,"RT @FrankBruni: In this anxious time of absent leadership, I found reassurance in the gestures, words and work honored at the Golden Globes…",85
485,0.0,2018-01-08 08:22:05+00:00,0.0,1.0,0.0,nytimes,"Heavy snowfall. Face-freezing temperatures. Around the globe, another winter phenomenon was in full force: rescuing… https://t.co/YlGk9Halee",86
486,0.0,2018-01-08 08:07:11+00:00,0.0,1.0,0.0,nytimes,"Will Steve Bannon be able to hang on to Breitbart News?
 https://t.co/aLi0eFHf1C",87
487,0.4019,2018-01-08 07:52:01+00:00,0.0,0.891,0.109,nytimes,"RT @nytimesarts: The Golden Globes was a half-protest, half party, where some stars spoke out for #TimesUp and others let their pins do the…",88
488,0.5106,2018-01-08 07:37:06+00:00,0.061,0.711,0.228,nytimes,Can tech companies like Google and Paytm convince Indian consumers to leave their cash at home? https://t.co/m4jc3kUfzS,89
489,0.5719,2018-01-08 07:22:06+00:00,0.0,0.709,0.291,nytimes,The votes are in: Oprah Winfrey won the night https://t.co/bueoAJBdn1,90
490,0.5859,2018-01-08 07:07:03+00:00,0.0,0.84,0.16,nytimes,RT @sewellchan: I was moved by @Oprah's remarks about Recy Taylor — and honored to have written our @NYTObits obituary about her: https://t…,91
491,0.3818,2018-01-08 06:52:00+00:00,0.0,0.874,0.126,nytimes,"Walking or cycling changes the makeup of our gut bacteria in ways that may promote health, a study found https://t.co/H3YPWim14a",92
492,0.0,2018-01-08 06:37:04+00:00,0.0,1.0,0.0,nytimes,A suburb in Australia just had the hottest day on record https://t.co/ZhX1ngFRiW,93
493,-0.0516,2018-01-08 06:22:04+00:00,0.084,0.84,0.076,nytimes,A top BBC editor quit her post to protest what she said was a “secretive and illegal” salary system that pays men m… https://t.co/065Jp4a3HP,94
494,0.6597,2018-01-08 06:07:27+00:00,0.0,0.748,0.252,nytimes,One of the great challenges for entrepreneurs who name their companies after themselves is serving their customers… https://t.co/oHtjfNnTvY,95
495,0.0,2018-01-08 05:50:44+00:00,0.0,1.0,0.0,nytimes,"In an 11,500-year-old skeleton found in Alaska, scientists have found new clues to how people first arrived in the… https://t.co/HrX9q2fbZY",96
496,0.0,2018-01-08 05:35:18+00:00,0.0,1.0,0.0,nytimes,"As Trump Appeals to Farmers, Some of His Policies Don’t https://t.co/5wHodB1Gwl",97
497,-0.2263,2018-01-08 05:23:55+00:00,0.106,0.894,0.0,nytimes,"The experience was overwhelming, confusing (where are their parents?) and educational. Here’s what the sneaker expe… https://t.co/iz3enR4n5C",98
498,0.0,2018-01-08 05:09:35+00:00,0.0,1.0,0.0,nytimes,"In an ancient burial pit in Alaska, scientists have found new clues to how people first arrived in the Americas fro… https://t.co/xjQZgJNlF1",99
499,-0.5837,2018-01-08 04:52:06+00:00,0.351,0.649,0.0,nytimes,"Debra Messing, live on E!, chastised E! https://t.co/jcWr4yyKd6",100
